count,hate_speech,offensive_language,neither,Label,Text
3,0,2,1,1,rt really dont tryna hoe nobody eat eat literally
3,0,3,0,1,rt rt man insecure cause make feel like gotta compete guys stop hoe amp stop choo
3,0,3,0,1,rt glad none followers say fucked noway yall hoes really make goal
3,0,3,0,1,rt yall hoes thighs thick cant even walk yankee food
3,0,3,0,1,rt best man ever rt id fuck right pussy nigg
7,1,6,0,1,rt could please refrain dumb bitch
3,0,2,1,1,rt see bitch coming like mean got seconds get get right hoethea sat
3,0,3,0,1,rt loyalty lets get money got uu got hoes us
3,0,3,0,1,rt update u still bitch
3,0,3,0,1,rt eli manning fucking trash rap
3,0,3,0,1,rt game bitch hahahaha
3,1,2,0,1,rt want real relationship games lies side hoes
3,0,3,0,1,rt fine dont rt little nigs mtvhottest one direction
3,0,3,0,1,rt im faggot
3,0,3,0,1,rt thats right dont marry hoes rent em
3,0,3,0,1,rt lol im brooo bitches janky
3,0,3,0,1,rt honestyhour bitch better try fuck girl cause go
3,0,3,0,1,rt really bitch
3,0,3,0,1,rt r u african ur african bitch
3,1,0,2,2,rt look like trash someone compliments
3,0,3,0,1,rt im hungry wont give bitch time day im trying take care business
3,2,1,0,0,rt look ya boy rt nigga faggot rt bruh rt chance rapper
3,1,2,0,1,rt really faggot say match bad stop watching
3,0,0,3,2,rt instant mashed potatoes trash
3,0,0,3,2,rt charlie crist said rick scott shady sunshine state
6,0,6,0,1,rt tryna make go church tommrow hell nawl dude bitch text back
6,0,6,0,1,rt bitch think look like rihanna
3,0,3,0,1,rt im bitches getting erased
3,1,2,0,1,rt free tino lul hoe
3,0,3,0,1,rt dont know welcome saturday bitches privileges
3,0,3,0,1,rt behind every lame ass nigga lame ass bitch constantly telling real
6,0,6,0,1,rt ima beat yo lil young ass quick plyin hoe
3,0,3,0,1,rt like good weed amp bad bitches dat roll
3,0,2,1,1,rt lees hoe een gepeste jongen zich probeert te verdedigen ingezonden brief volkskrant pesten
6,0,6,0,1,rt people love try confront yes bitch said
3,0,3,0,1,rt yaaass bitch yaasss soulja boy turnt
3,0,3,0,1,rt never catch feelings dumb bitch
3,0,3,0,1,rt bitch shit yo eyes aint shit eyez
3,0,3,0,1,rt message say delivered see posting sc storys hoes
3,0,3,0,1,rt realize sent message wife instead side hoe
3,0,3,0,1,rt basic bitch tweet shit like one talk times day
3,0,3,0,1,rt yall want foreign bitches sooo bad cant even pull local hoes
3,0,0,3,2,rt george steinbrenners first yankees news conference said wouldnt interfere baseball decisions promising
3,0,0,3,2,rt year old girl struck babe ruth lou gehrig back back banned baseball yankees
3,0,0,3,2,rt big trash years lol basketball conference
3,0,3,0,1,rt ebola scary yall worried ebola ima b getting hoes
3,0,3,0,1,rt line shit god cards bitch
3,0,3,0,1,rt screaming wes bitch ass annalise losing damn mind need put big girl panties back htgawm
3,0,3,0,1,rt try crucify tweakin hoe
3,0,3,0,1,rt im normal ass dude hoes happens funny every
3,1,2,0,1,rt like flat tire need fix run em put gun em ask pussy nigga whats ya bitch
3,0,1,2,2,rt nfl equal season everybody showed glimpses trash
3,1,2,0,1,rt lol lebron bitch ass always making spectacle look ass nigga
3,1,2,0,1,rt lil b said word around town aint got bitches thats damn lie nigga nuts witness
3,0,3,0,1,rt fat bitch act like couldnt follow back ive always wanted fat bitch follow
3,0,3,0,1,rt humpday hoe
3,0,3,0,1,rt beat pussy well shit still hurting week ago
3,0,3,0,1,rt drake look like would lay letterman jacket puddle bitch wit man smh
3,0,3,0,1,rt im fukin yo bitch u mad shit
3,0,3,0,1,rt tweet somn laughs amp bitch wanna spoil fun getting serious
4,0,4,0,1,rt making handshakes bitches
3,0,3,0,1,rt bitches played hoe
3,0,3,0,1,rt hoes august alsina bae bitch dusty nigga got kids drives yo car amp still wears rocawe
3,0,3,0,1,rt waiting days pussy like grounded looking kids playing outside bedroom window
3,1,2,0,1,rt u ever kill ant sidewalk think damn nigga way get pussy
3,0,3,0,1,rt recognize im star player amp leave hoe fans alone
3,2,0,1,0,rt trashiest really ghetto girls always get likes comments insta boys pictures
3,0,3,0,1,rt lmfaooooo rt one yall toothless hoes made
6,0,0,6,2,rt afl american draft system bearbrother couple yanks playing lists
3,0,3,0,1,rt hoes
3,0,1,2,2,rt poont gotta trash
3,0,3,0,1,rt apologizing lol fuck hoe shot pussy
3,0,3,0,1,rt ariana probably next beyonce bitch dont back fuck
9,0,9,0,1,rt dont trust bitch
3,1,2,0,1,rt yall aint tell young thug nails look better mine lol fckin faggot
3,0,3,0,1,rt feel bad guys give girlfriends world bitch still treats like shit like damn
3,0,3,0,1,rt shawn micheals amp razor ramon bitches noone godfather though
3,0,3,0,1,rt ugh thank bf still talks dumb bitch dont like
3,1,2,0,1,rt niggaz bare backing every bitch
3,0,3,0,1,rt snip snip hoe
3,0,0,3,2,rt crazy rb picked yet rb roy yrs ago rb mvp ppl get important position insane ho
3,0,3,0,1,rt hate seeing women carrying could fuck somebodys man ok trashy ass bitch
3,2,0,1,0,rt remember yellow badge nazis used israel making muslim women carry yellow badge order pray alaqsa h
3,0,3,0,1,rt th grade hoes aint loyal
3,0,2,1,1,rt lil hoe
3,0,2,1,1,rt nike beanies nikeporn
3,0,0,3,2,rt charlie sheen ice bucket challenge right way
3,0,0,3,2,rt sagittarius compassionate towards people want especially towards ones care abo
3,1,2,0,1,rt finally see white kid called nigger call duty
3,0,3,0,1,rt hulkamania running wild pussy
3,0,3,0,1,rt hoe know car lmaooo
3,0,0,3,2,rt bey lost ring met gala jay found amp instead giving back gave mock proposal
3,0,0,3,2,rt breakingnews streetart graffiti new mural duo etamcru rome italy morning breakfast coffee trash
3,0,3,0,1,rt bitch bruhhh nigga nigga
3,0,3,0,1,rt twitter jail pointless suppose tweet need instagram jail hoes shout shout fucking
3,0,0,3,2,rt iphone million times storage apollo spacecraft computer went moon throw bird
3,2,1,0,0,rt anybody trashes neighborhood perceived injustice fucking moron ferguson
6,0,0,6,2,rt cant believe cops shot fine young man goes cure cancer fergusonoctober
3,0,3,0,1,rt id like issue formal apology israel piece shit antisemitic president retarded secretary
3,0,2,1,1,rt number women denied birth control hobby lobby number democrat retards butthurt verdict
3,0,1,2,2,rt one yankees wouldnt letting polanco sit minor leagues theyre w
3,0,3,0,1,rt im gonna start web md site three diagnosis quit pussy lay drugs call
3,0,3,0,1,rt happy valentines day big booty bitches
3,0,3,0,1,rt yeah fuck lunch ill eat pussy staircase foriegn language hallway
3,0,2,1,1,rt bald headed bitches mad look like dont blame blame parents bmb
3,0,0,3,2,rt luv riding metronorth sour drunk yankees fans loss toobad metsfan queensallday
3,0,0,3,2,rt gave guncontrol chance failed gunsense nonsense momsdemand statist trash
3,0,3,0,1,rt shit hoes post instagram pt
3,0,2,1,1,rt hank baskett cheated tranny got shoutout
3,0,0,3,2,rt stars wink knowingly smile see two lovers kissing secluded bridge balmy autumn nig
3,0,0,3,2,rt dont like weather right scaring lol yellow
3,1,2,0,1,rt tweet like nigger
3,0,3,0,1,rt ill never think bitch mine
3,0,3,0,1,rt suck dick bitch rt terrible hip hop dead
3,0,3,0,1,rt got problems bitch aint one goes bitch niggas rns
3,0,3,0,1,rt hahaha look tryin bitch lol nice try though haha
3,0,3,0,1,rt pick one girl behind bar aint hoe
6,0,5,1,1,rt hoe internet hoe irl
3,0,3,0,1,rt kanye gt tupac serious yep bitch keep moving
3,0,3,0,1,rt merched smoke wit bitch nap let play music bet turn boosie slow shit
3,0,3,0,1,rt damn rico ass hit hoe point
3,0,3,0,1,rt floyd mayweather stay badd bitch lol
3,0,3,0,1,rt lil stupid ass bitch aint fuckin wit
3,0,1,2,2,rt smoking isnt game could get killed monkey see monkey dooo dont smoke smoker yall reason
3,0,0,3,2,rt rt youre slope still feel
3,0,3,0,1,rt according data bitch ass nigga
3,0,0,3,2,rt bird throw birdgang eaglesnation
3,0,3,0,1,rt niggas w bitch tendencieslt
3,1,2,0,1,rt real niggas move silence bitch niggas make scene cuz really wit violence
3,0,3,0,1,rt im sorry peoples names fuckin stupid parents get flyin bitch slap naming kids like
3,0,3,0,1,rt go talk hoes
3,1,2,0,1,rt bitches talking ride die every nigga talk bitch done died like times already
3,0,3,0,1,rt girls talking catching feelings bitch need catch td pass im throw smh
3,0,3,0,1,rt real niggas let real bitch cum first
3,0,3,0,1,rt street nigga dont love nobody aint day one bitch nigga
3,0,0,3,2,rt pat martin gonna show yankees thing two james beard house tonight
3,0,3,0,1,rt us calling females hoes dressing bunnies cats halloween didnt discourage one bitlolg
3,0,2,1,1,rt like seat also dont assume woman contributes sex convo means pussy open f
3,0,3,0,1,rt want black guy thats wears jordans tattoos bitch thats created player k
3,0,0,3,2,rt someone drops trash mixtape dms
3,0,3,0,1,rt bitches cant finish inch sub want inch dick
6,1,5,0,1,rt rapeyass rt uhnot rape bitch nigga rt see passed drunk ht
3,0,0,3,2,rt rt last hours rt last hour half work trash existing
3,0,2,1,1,rt rt hell wrong yall rt pecan pie sweet potato pie trash
3,0,3,0,1,rt bitch
3,1,2,0,1,rt every nigga new hoe da next niggas old hoe
3,1,0,2,2,rt favorite episode friends one blacks mysteriously vanish unemployed white people find affordable ho
3,1,2,0,1,rt white girls date black guys hate black culture let stupid ass white girlfriends talk shit say nig
3,0,3,0,1,rt trying cat fish like nuh uh bitch get back
3,2,1,0,0,rt shoot pussy ima beat face asphalt
3,1,2,0,1,rt hoe smashed whole team chill lmao yall fools
3,0,0,3,2,rt yellow face
3,0,3,0,1,rt hate niggas get mad cuz fucked girl really happy showed bitch unloyal
3,0,3,0,1,rt likely signs crazy bitches aries taurus gemini cancer leo virgo libra scorpio sagittarius capricorn aq
6,0,0,6,2,rt video dont hurt hits jumper rookie proceeds talk trash ht
3,0,0,3,2,rt video cfl lb solomon elimimian trash talks opponent halftime interview
3,0,0,3,2,rt video derek jeter hits walkoff single final atbat yankee stadium
3,0,3,0,1,rt miramar baddest hoes shid hoes looking like college
3,1,0,2,2,rt iwanttopunchpeoplewho mock god
3,0,0,3,2,rt homeowner shoots armed suspect attacked pistol whipped
3,0,3,0,1,rt matter go theres always asshole wearing yankees cap
3,0,3,0,1,rt valentines day extra christmas bitches blood
3,0,3,0,1,rt ugh white trash
3,0,3,0,1,rt friend talking bitch yall heavily dont fuck walks past
3,0,3,0,1,rt bitch get fucked
3,0,3,0,1,rt asking kids brought apple teacher hes queer
3,0,0,3,2,rt call free bird
3,0,3,0,1,rt back young buffalo soldier ha bro tbt still bitch
3,0,0,3,2,rt asked betances game hed like starter someday yankees ever asked would im r
3,0,3,0,1,rt tell citizen kane best movie time go watch caddyshack pretentious film school cunt
3,1,2,0,1,rt whoever called lowest common denominator stupid pussy number probably mature definitely
3,0,2,1,1,rt note days month hoes selling pussy pop lol
6,1,5,0,1,rt aint fucking feeding supporting opinion irrelevant bitch
3,0,3,0,1,rt muhammad ali roy gracie hoe
3,1,2,0,1,rt hoes fucking us niggas got news monogamous niggas yo bitch fucking anonymous niggas
3,1,2,0,1,rt real nigga shit bitches need slapped
3,0,0,3,2,rt dont always get drunk pass start making colored duct tape
3,0,3,0,1,rt girls fuck back gtgtgt last one trash
9,0,9,0,1,rt bitches arent built wear certain shit
3,0,3,0,1,rt hoes control
3,0,2,1,1,rt come get yo hoe
3,0,3,0,1,rt always text besties like bitch call got scoop
3,0,3,0,1,rt bitches got pretty pussy
3,0,1,2,2,rt best way make hillbilly something tell cant
3,0,3,0,1,rt nine times outta ten bitch using unclean brushes ten clients cant beat faced
3,0,3,0,1,rt least aint broke bitch
6,0,6,0,1,rt waka said suck dragon balls bitch call goku
3,0,3,0,1,rt jackie old bamma ass bitch
3,0,3,0,1,rt tell bitches ill always mrs
3,0,0,3,2,rt know twinkies old earth happened benghazi
3,0,3,0,1,rt smell like weed bitch smell like sober
3,0,1,2,2,rt ghetto sour cream
3,0,3,0,1,rt amp guys thought sharkiesha shovel girl crazy snapped bitches nose
3,0,3,0,1,rt still bitch rt lol tweet lose
3,0,0,3,2,rt crooked number followed shut frame love yankees
3,0,0,3,2,rt grinding yankees
3,0,3,0,1,rt else remembers bitches
3,0,3,0,1,rt rt rt thats baby mom though rt aint hoe
6,2,0,4,2,rt graphic gt christians massacred jihadi muslims slept including pastor wife amp kids
3,0,3,0,1,rt hoes gon come ampamp go feel boy lol
3,0,2,1,1,rt denzy hoe
3,0,3,0,1,rt females days dont like anything freaky niggas gossip like bitches
4,0,4,0,1,rt im love mary jane codine dont love hoes
3,0,3,0,1,rt hoe aint judging get dont hurt someone process straight ab
3,1,0,2,2,rt charlie last two songs quasireligious songs sake whos coming next
3,0,3,0,1,rt tweet like bitch broke heart
3,1,2,0,1,rt niggas gossip like hoes em bitches
3,0,3,0,1,rt naw bitches want attention respect real women want respect truth
3,0,1,2,2,rt daddy batmans parents dead yup supermans yup going die sad ho
3,0,2,1,1,rt dont unfollow got app bitch
3,0,0,3,2,rt gasoline daddy yankee
6,0,0,6,2,rt green yellow lil wayne
3,0,3,0,1,rt birds feather flock gether hoes friends hoes bitter women bitter ones haters hater
3,0,1,2,2,rt im sick head colds suuuck top challange beer chug
3,0,3,0,1,rt bitches slutty enough without costumes lol damn
3,0,3,0,1,rt used chase hoes dollarigns
3,0,3,0,1,rt im money hungry man bitches cant nuffin
3,0,3,0,1,rt justification bitch face thanks
3,0,3,0,1,rt bitch face point thats thanks
3,0,3,0,1,rt pull ex make bitch mad
3,0,3,0,1,rt dive pussy like
3,0,3,0,1,rt fellas remember stock thermals timbs dykes buy
3,0,3,0,1,rt johns honest got hoes different area codes
3,3,0,0,0,rt beyonc trash
3,0,1,2,2,rt wiz garbage put trash known beyonc put dumpster known vmas
3,0,3,0,1,rt yes love like pussy money weed
3,1,2,0,1,rt follow spree cunts retweet followmebeau
3,0,3,0,1,rt bitch
3,1,2,0,1,rt hoes trynna gay lmao
3,0,3,0,1,rt ate pussy first time today say think may new favorite food michigan
3,0,3,0,1,rt nice girls bitches asshole girls want dick womanlogic
3,0,3,0,1,rt people congratulate losing weight health reality lost weight could fuck hot bitches
3,0,3,0,1,rt unlike lot bros actually care girl love called pussy called
6,0,0,6,2,rt charlie sheen legend forthebros
3,0,3,0,1,rt dont pussy
6,0,6,0,1,rt ungrateful bitches
3,0,3,0,1,rt bitches look wen hear song da club
3,1,2,0,1,rt lauderdale thats hoes
3,0,3,0,1,rt call st thing da let know dat pussy yo mind
3,0,3,0,1,rt lmao bitches hate u still follow u
3,0,3,0,1,rt niggas dat dont get pussy usually ones thirstin big ugly bitches givin confidence
3,1,2,0,1,rt sum u bitches old braces
3,0,3,0,1,rt nigga need money fuck bitch
3,0,2,1,1,rt hoes
3,0,3,0,1,rt cant trust none bitches dont trust none hoes
3,0,0,3,2,rt study birds closely see spot female done even limited bird watching skills
3,0,0,3,2,rt getting painful experience like crossing monkey bars let go point order move forward
3,1,2,0,1,rt niggers dont like
3,0,3,0,1,rt soulja boy bitch aggravating nagging amp shit hope ion sound like
6,0,6,0,1,rt could tried money feels better pussy ive ever
3,0,0,3,2,rt days yankees pitchers catchers report
3,0,3,0,1,rt dont pussy grab booty love booty appreciate booty
3,1,2,0,1,rt cunt still talking holy fuck get breast cancer already
3,0,3,0,1,rt one eye take bitch
3,0,3,0,1,rt want popcorn hoes bol
3,0,3,0,1,rt faggot lil attention whore fuck mute
3,1,2,0,1,rt seen look like impresseddont talk shit dirt looking bitch
3,0,3,0,1,rt drink beurs kid plus ur faggot anyways
3,1,0,2,2,rt abel yrs old beaner working home depot didnt want hang major l
3,2,1,0,0,rt chava needs stay lane keep sending gyro hell dont want big boys dirt infest ass beaner
3,2,1,0,0,rt dont get drafted squad gonna problems drop faggot jesus
3,2,0,1,0,rt kill beaner
3,0,3,0,1,rt high school er body catch hoe lmao
3,0,3,0,1,rt wake morning give head bitch
3,0,3,0,1,rt fuck dat bitch
3,0,3,0,1,rt like blowing loud wit bad bitches
3,0,3,0,1,rt aint hoe blood
4,0,4,0,1,rt roll lets get high lets get high bitch
6,0,6,0,1,rt popping life whats fame bitches stalking life bitches aint thang
3,0,2,1,1,rt bitch needs ray riced
3,0,3,0,1,rt yall hoes would never get skin
3,0,3,0,1,rt bad bitch attitude nasty ooh ooh thats song hoe loveoohyie skyylevelmedia holipalooza atl
3,0,3,0,1,rt bruh said black girls pussy taste like attitudes arguments lol
3,0,3,0,1,rt wanna skinny amp fit sike thick bitches got going assfat thundathighs jellyrolls imstillsexy
3,0,3,0,1,rt shut bitch ass got something say mention peezy eyed bit
3,0,0,3,2,rt chicken fries shake perfection
3,0,2,1,1,rt hang hoe gonna turn hoe
3,0,3,0,1,rt pussy looks like died six months ago
3,0,0,3,2,rt photographer hid trash get adorable engagement photos
3,1,2,0,1,rt ross tha biggest bitch
3,0,3,0,1,rt sympathy people bitch situations get
3,0,3,0,1,rt mom happened ___ insert old friend name used close fuck bitch
6,1,5,0,1,rt karmas bitch dont dish cant take
3,0,2,1,1,rt aint hoe get traphouseeee
3,1,2,0,1,rt great daquan got pregnant im gonna nigger grandbaby
6,2,4,0,1,rt bitch ass nigga square
3,0,3,0,1,rt rts hell spark hoe
3,0,3,0,1,rt gotta keep hoes point
3,0,0,3,2,rt iphone trash watch glo
3,0,0,3,2,rt paid hold monkey look monkey real af
3,0,3,0,1,rt taught hoes pose
3,0,0,3,2,rt taking trash night
3,0,3,0,1,rt u deep pussy
3,2,1,0,0,rt else hated bitch nigga
3,0,3,0,1,rt cunt brandon dont cunt
3,0,0,3,2,rt breathe easy twinkies due back shelves summer
3,0,3,0,1,rt yeah think ill get early tonight get good nights rest tonight bitch tonight
6,0,1,5,2,rt reports say female victim shot waiting oreo mcflurry
3,2,1,0,0,rt man trying eat nigga said bitches showed nothin
3,1,2,0,1,rt money cant buy love dont pay pussy
3,0,3,0,1,rt tweeting last night pussyass dick breath morning
3,0,3,0,1,rt theyre afraid bitch person
3,0,3,0,1,rt every nigga pressed pussyspecially
3,0,3,0,1,rt hoes aint leaving aint shit nigga bc hes yo aint shit nigga n dont want hoe win
6,0,4,2,1,rt dont wanna hoe
3,0,1,2,2,rt humans arent delicious ho rt smarter dogs yearold child eat
3,0,3,0,1,rt need bitch dance lmfao ode
3,0,3,0,1,rt probably fucked yo bitch homie
3,0,3,0,1,rt girl let russ pay pussy never see meanwhile read nigga tweet
3,0,3,0,1,rt think im high naaa maddd toe im diein hear naa damn dawg ol bitch ass toe
3,0,3,0,1,rt bad bitch im logged everybody shithell yeaa seen tiff tweet f
3,0,3,0,1,rt wussup bitchcooling hoe
6,0,6,0,1,rt wussup bitchnun finna take
3,0,3,0,1,rt stupid ass toe dog dam bitch mad toe dumb hoe yo toe aint wanna stomped
3,0,3,0,1,rt ohh bitch might pass lol
3,0,2,1,1,rt hey hoe
6,0,6,0,1,rt yasss bitch
3,0,3,0,1,rt beat tho bitch im trying bone
3,0,3,0,1,rt fuck title bitch throw ass back ye ye
3,0,2,1,1,rt might reaction everyone said brand trash yet sh
3,0,3,0,1,rt naw bs thoif u lets say u got like bodiesu def hoe lol theres debating
3,0,3,0,1,rt hoe cellphone bill month
3,0,3,0,1,rt im bitch sweetheart u feel
3,2,1,0,0,rt feel like tim ross nigger
3,0,3,0,1,rt bruh hoes psychic
3,0,2,1,1,rt commandments hoe
3,0,3,0,1,rt put ya hoes ya girlfriend
3,1,2,0,1,rt niggas cheat even know bitch name shit aint cheating
3,1,2,0,1,rt sorority girls absolute worst bitches
3,0,3,0,1,rt bust dat pussy wide open
3,0,3,0,1,rt tell bitch dont rt shit unless u suckinfuckin
3,0,3,0,1,rt bitches love wyandanch niggas tell always see yall ot bitches wit keep frontin
3,1,2,0,1,rt dont tell girl youll never eat pussy cus lost means sex boring
3,2,0,1,0,rt ching chong
3,0,3,0,1,rt like wassup bitch _ huh nothing thats thought hoe lt
3,0,3,0,1,rt hell yea ill rep shirt fam lol betterwithpets teamdonny hoe
3,0,3,0,1,rt fucked car gotta know hoe
4,1,3,0,1,rt know dana whore get rid rn donate one bitch
3,0,3,0,1,rt bitches stupid get cheated man wanna go fight girl bitch leave nigga move
3,0,3,0,1,rt ooh yea getting hoes
3,0,3,0,1,rt lil stupid lil bitch aint fuckin bug sean voice
3,0,3,0,1,rt call girl bitch shell get offended u put bad front shell swear shes queen
3,0,3,0,1,rt dumb bitch lol
3,0,3,0,1,rt element number bromine comes number ho holmium therefore bros hoes
3,0,3,0,1,rt flirting bitches twitter like
9,0,8,1,1,rt freeze bitch im gonna steal heart
3,0,3,0,1,rt get unlimited pussy high school
3,0,3,0,1,rt drop song together bitches never run quotes
6,0,6,0,1,rt youre little bitch
3,0,3,0,1,rt bros hoes bros girlfriend find good girl needs put everything
3,0,3,0,1,rt kissing girl actually really like feels better fucking sloppy hoe
6,0,6,0,1,rt life bitch harsh enough guys need girl make feel better help relieve stress
3,0,3,0,1,rt list bitches want dick
3,1,2,0,1,rt marilyn monroe biggest hoe time bitches worship like got nobel prize fuc
3,0,3,0,1,rt bitch ass chick flick ever sad movie
3,0,3,0,1,rt sex st date dont mean hoe waiting days wont make wife cute pics dont mean happy amp tit
3,0,3,0,1,rt texting bitches make dreams come true
3,0,2,1,1,rt know hoe like
6,1,5,0,1,rt bitches talk boyfriend
3,0,3,0,1,rt fakest bitch know tweets real
3,0,3,0,1,rt marry hoe realize years later
6,0,6,0,1,rt realize bae hoe
6,0,6,0,1,rt youre pussy
3,0,3,0,1,rt said like u got money dont forget im yo ex bitch aint broke
3,0,3,0,1,rt love bffl dont even smoke bday bitch gone b turntttt fa
3,0,3,0,1,rt bitches turned bitched turned
3,1,2,0,1,rt wanna know bitch hygiene par wipe behind bitch ear put nose flinchyou got ya
3,0,3,0,1,rt gunna bitch take ya ass home
3,0,3,0,1,rt pink nipples cute looking nasty bitch
3,0,3,0,1,rt lightup sketchers definition kick feet together watch bitches flock sentence blinding bitches yo
3,0,3,0,1,rt candy corn amp peeps hoe candy candy corn trash super trash
3,0,3,0,1,rt top cartoon bitches id fuck shego dexters mom lola bunny jessica rabbit timmy turners mom
3,1,2,0,1,rt beyonc seems like bitch
3,0,3,0,1,rt chad got hoes texting instead hoes
3,0,3,0,1,rt hoe gave head say turn
3,0,3,0,1,rt lol turn early bunch pussies
3,0,3,0,1,rt suicide girl hopeful getting job hopeful going school hopeful silly bitches
3,0,3,0,1,rt bunch penis timeline literally u want dm u pussy lol
3,0,1,2,2,rt early bird catches worm people
3,0,3,0,1,rt prolly ate ur dadhe hates ok dad rt bitches really sons tho lmaoooooo
3,0,0,3,2,rt make way right trash rt new season new shoes makeyourownway wayofwade
3,0,3,0,1,rt bitches internet relationships tho like yous lonely hoe
3,0,3,0,1,rt bitches lonely rt females michigan like seagulls finding nemo comes
3,0,3,0,1,rt gator needs gat punk ass bitch
3,0,1,2,2,rt wifes sort bootscootin singing little less talk lot actionwhere ho
3,0,3,0,1,rt hoe ass nigga hoe ass nigga x
3,0,3,0,1,rt niggas mentally dating females never met instagram double tapn ho much mane
3,0,3,0,1,rt frfr come party wimmie im leavin shithole til summfest im leavin dis hoe
6,0,6,0,1,rt bitch got fucked devoted life lord gotta stand like aint mad
6,0,6,0,1,rt dudes taking selfies aint cute ya pussies
3,0,3,0,1,rt bitch wanna post thirst trap ima pay water bill month gon thirsty
3,0,3,0,1,rt niggas like get times pussy get jokes fam times zero
3,0,3,0,1,rt trippin rock gtgt trippin bitch
3,0,3,0,1,rt bitches love coming public naked dont
3,0,3,0,1,rt hate bitches like deeper deeper bitch u thought spare dick back pocket saving
3,0,3,0,1,rt chocolate pussy favorite candy
3,0,3,0,1,rt well damn make single mother rt finally get pussy amp garbage
3,0,3,0,1,rt yall hoes dont cook sundays huh
3,0,3,0,1,rt rather see wifey happy see hoe naked common sense niggas treat hoes better one loves
3,1,2,0,1,rt niggas gangs jus tryna fit jus tryna get somebody ride fa em wit u niggas bitches
3,0,3,0,1,rt bitch dont go freaking packet
3,2,1,0,0,rt means youre faggot lol
3,0,3,0,1,rt chris brown bitch everyone talks relationship come two females charlemagne saying sam
3,0,3,0,1,rt need hoes man real shit
3,1,2,0,1,rt every super hero bitch except iron man peter parker biggest hoe loser ass nigga bitches cribs whips
9,1,8,0,1,rt davidpullsbitches tweetsomethingyougetalot go talk hoes
3,1,2,0,1,rt forgot one letter guys promise im illiterate hillbilly
3,2,1,0,0,rt dat bitch katy perry suck skin dick
3,0,3,0,1,rt finna fly thot get back make bitches fly like peter pan shit
3,0,3,0,1,rt bitch fuckin jus thot mean im tryna take shit next level
3,0,3,0,1,rt shannon said u hoes cant wit glo
6,0,6,0,1,rt pussy aint broski jus turn
6,0,6,0,1,rt niggaz get emotionaaaal remind bitch
3,0,3,0,1,rt badcombinations ugly bitch whos loud af
3,0,3,0,1,rt wellall say fucked hoes made money
3,0,0,3,2,rt part cousin dannys yankee swap pretty hilarious clever danny
3,0,3,0,1,rt cant twenties stressing bitch playin games im straight lol
3,0,0,3,2,rt nice roundup voices china africa relations chinaafrica trade oriental allure
3,2,1,0,0,rt well genos ultimate faggot got show queer eat
3,0,0,3,2,rt kid listened nas showed new perspective coming ghetto like pimp c
3,0,2,1,1,rt love celeb nudes leak girls trash bodies try critique
3,1,2,0,1,rt fuck swole fag
3,0,3,0,1,rt take bitch ever really
3,1,2,0,1,rt halloween everyday dykes
3,0,3,0,1,rt gotta fuck ugly bitches towns youll never see work kinks sex ga
3,0,0,3,2,rt udonis talking big trash lance lebron holds back
3,0,3,0,1,rt man aint appreciating pussy definitely gonna end another nigga mouth quote
3,1,0,2,2,rt call martin baker uncle tom uppity hes siding majority pure ignorance
3,0,0,3,2,rt great weather hit slopes weekend amp open saturday cowx skiseason ht
3,0,3,0,1,rt lmaoo rt bitch called thor strength rt wait
3,0,3,0,1,rt think steubenville rape trial bullshit rollen bitch wanted dick lls got mad w
3,0,3,0,1,rt say faggot means someone fucking weak
3,0,3,0,1,rt lmaooo hoes childish
3,2,1,0,0,rt sometimes wanna upper cut bitch dont know shes special ed
3,0,3,0,1,rt youre fucking sons barber still gotta pay cutya pussy wack
3,0,3,0,1,rt cant bitch make mad nigga already
3,0,3,0,1,rt rt damn rt rt twice cool damn bitch
6,0,5,1,1,rt boyfriend girlfriend suppose laugh hoes together guy never hoes laughing
3,0,3,0,1,rt eat pussy mad sad stressed mad whatever shit lay eat pussy
3,0,2,1,1,rt nba star jerseys look retardedthey look like combo nfl jersey amp fubu jersey
3,0,3,0,1,rt rt text means safe come eat pussy reach cream fillinggt
3,2,1,0,0,rt lmaoo rt thats legal tackle faggot rt seriously
3,0,3,0,1,rt shut bitch
3,0,0,3,2,rt anglosaxon calendars november considered first day winter winters day
3,0,3,0,1,rt bet pussy smell like dried oysters
3,0,3,0,1,rt bet hoe pussy juices look like spoiled chocolate milk
3,0,3,0,1,rt bitches lobby plenty bitches lobby
3,1,2,0,1,rt perfect visionme niggs mas hoes mas clicquot mas dom p mas moet type party blasting cali condo
3,0,0,3,2,rt bunch rappers boutta flood internets w trash remixes
3,0,3,0,1,rt drop pussy bitchhhhhhh
3,0,3,0,1,rt luv pussy smell like refurbished iphone
3,0,3,0,1,rt nigg complaining journal bitches half naked
3,0,3,0,1,rt party last night p goesbro nigg got chucks chillin dancing w bitches
3,1,2,0,1,rt fox say bitch
3,1,2,0,1,rt oi ya big boring cunt kubrats comin
3,0,3,0,1,rt fire works pussy poppin nigga wtf sounds like something youd say
3,1,2,0,1,rt bitch ass nigguh
3,0,3,0,1,rt hate bees man like buzz buzz bitch im like nah man aint done shit
3,0,3,0,1,rt females thirsty attention males pussy
3,0,3,0,1,rt ladies please start grown women bad bitches gotta grow
3,2,1,0,0,rt horrible rapper tyga trash rapper ever want yellow nigga corn cob smacked mom heard
3,0,3,0,1,rt roses red camo green trick treat bitches happy halloween merica
